label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
A araliya,0.1375,0.44218,0.51587,0.524162,0.418008,0.471911,0.396891,0.592889,0.699385,0.857759,0.386772,0.480763,0.710252,0.493059,0.462994,0.723747,0.560758,0.740013,0.476875
A araliya,0.175,0.55802,0.89231,0.776634,0.550951,0.497157,0.454488,0.784092,0.644419,0.792181,0.388415,0.605319,0.558757,0.445714,0.480603,0.741001,0.509168,0.725775,0.475093
A araliya,0.13333,0.45879,0.42735,0.630773,0.428656,0.517237,0.457422,0.657574,0.717308,0.709194,0.374260,0.618600,0.532205,0.446572,0.536761,0.770487,0.519300,0.802965,0.488958
A araliya,0.12321,0.45417,0.35918,0.657848,0.440865,0.528506,0.388894,0.555755,0.791095,0.700394,0.448490,0.675499,0.478173,0.451767,0.585162,0.716247,0.626962,0.673577,0.516184
A araliya,0.13667,0.51917,0.39872,0.667582,0.506420,0.507751,0.439675,0.675207,0.581845,0.704977,0.388768,0.477014,0.448623,0.480493,0.534852,0.740515,0.561572,0.585838,0.491711
A araliya,0.13,0.46136,0.33333,0.671897,0.415288,0.499400,0.442778,0.588315,0.572302,0.547973,0.412851,0.501772,0.416396,0.457349,0.546296,0.658797,0.531987,0.652656,0.497076
A araliya,0.2,0.59677,0.85,0.653301,0.526609,0.496407,0.432644,0.763370,0.581946,0.921621,0.373426,0.645731,0.648512,0.572019,0.470205,0.776455,0.513221,0.753697,0.460195
A araliya,0.14,0.57099,0.84953,0.539388,0.454079,0.490689,0.382724,0.756538,0.713430,0.907357,0.369075,0.613605,0.534079,0.445542,0.459970,0.764788,0.524800,0.803387,0.468087
A araliya,0.13333,0.49383,0.76901,0.586098,0.473243,0.532624,0.474656,0.586095,0.599760,0.749347,0.384660,0.668760,0.416663,0.463559,0.492264,0.723747,0.580840,0.591503,0.544745
A araliya,0.14,0.50252,0.44259,0.656606,0.429294,0.486393,0.448950,0.680483,0.713430,0.878721,0.500667,0.611541,0.768584,0.507224,0.492053,0.748513,0.542481,0.833108,0.517288
A araliya,0.12833,0.48419,0.31212,0.605410,0.443848,0.546567,0.377566,0.739616,0.781018,0.729115,0.441121,0.579058,0.460916,0.452344,0.524075,0.672765,0.572433,0.729047,0.499612
A araliya,0.14583,0.43376,0.40202,0.539388,0.449946,0.592550,0.358308,0.712176,0.606510,0.793660,0.398895,0.518428,0.491952,0.416025,0.527528,0.665750,0.537977,0.773237,0.473632
A araliya,0.13864,0.49612,0.37857,0.735282,0.543462,0.493138,0.400151,0.632885,0.752603,0.768084,0.373426,0.576259,0.500996,0.451076,0.552707,0.672765,0.609080,0.722222,0.474208
A araliya,0.36667,0.54754,0.8,0.630815,0.432481,0.516340,0.431546,0.735035,0.693592,0.847826,0.384605,0.513700,0.598158,0.613766,0.472428,0.723747,0.567728,0.796019,0.468072
A araliya,0.16389,0.48554,0.33713,0.734747,0.556657,0.552979,0.452599,0.777397,0.599897,0.775037,0.429024,0.588897,0.492533,0.441539,0.571694,0.746729,0.516051,0.636752,0.515195
A araliya,0.15625,0.45192,0.44792,0.528105,0.403978,0.506471,0.373559,0.518197,0.565887,0.751780,0.382132,0.502725,0.472623,0.453819,0.481048,0.665750,0.535973,0.654960,0.481938
A araliya,0.24318,0.53143,0.85494,0.635694,0.433971,0.529508,0.468718,0.687199,0.719438,0.925745,0.434981,0.628682,0.671629,0.555503,0.518463,0.756602,0.565395,0.849254,0.473620
A araliya,0.39167,0.56437,0.40923,0.639387,0.446577,0.560385,0.434366,0.661250,0.693592,0.453850,0.429988,0.622428,0.553731,0.474624,0.525142,0.773071,0.565395,0.731925,0.512306
A araliya,0.36667,0.61017,0.76429,0.652441,0.413953,0.501864,0.420230,0.604335,0.719108,0.668672,0.398905,0.618600,0.593872,0.488035,0.441666,0.773071,0.574756,0.803387,0.461194
A araliya,0.12083,0.46429,0.40977,0.674351,0.423252,0.508461,0.471303,0.720875,0.527514,0.646091,0.462282,0.535509,0.446271,0.408258,0.480173,0.716247,0.510476,0.620083,0.460464
A araliya,0.22083,0.51553,0.7881,0.604085,0.459499,0.460669,0.444281,0.687199,0.642777,0.799481,0.509458,0.644633,0.526954,0.548537,0.488485,0.871723,0.506345,0.792644,0.485820
A araliya,0.15,0.50511,0.33878,0.602780,0.561647,0.483632,0.374185,0.560082,0.599760,0.529791,0.442191,0.658591,0.460337,0.393052,0.529269,0.631557,0.506360,0.628083,0.552266
A araliya,0.15417,0.44978,0.43457,0.547034,0.409938,0.514315,0.358308,0.485823,0.627631,0.779773,0.343996,0.664110,0.507814,0.435388,0.546737,0.658797,0.542779,0.672127,0.463897
A araliya,0.14667,0.48423,0.31594,0.544471,0.437990,0.543122,0.409101,0.689327,0.531533,0.571572,0.393680,0.538284,0.415569,0.439197,0.514987,0.679842,0.529524,0.577350,0.495123
A araliya,0.14583,0.43376,0.40202,0.539388,0.449946,0.592550,0.358308,0.712176,0.606510,0.793660,0.398895,0.518428,0.491952,0.416025,0.527528,0.665750,0.537977,0.773237,0.473632
A araliya,0.18438,0.49167,0.38519,0.627618,0.489689,0.485020,0.460818,0.757342,0.551786,0.681575,0.376354,0.543934,0.445193,0.416025,0.651563,0.679842,0.552119,0.672127,0.523834
A araliya,0.15556,0.47044,0.41373,0.602168,0.461353,0.522376,0.384313,0.602904,0.754989,0.719944,0.469139,0.554759,0.502568,0.434643,0.563879,0.658797,0.597905,0.724408,0.504870
A araliya,0.13393,0.48677,0.34856,0.716878,0.437011,0.501505,0.390592,0.841965,0.666259,0.690726,0.416496,0.633687,0.489676,0.442555,0.481048,0.652669,0.592386,0.733179,0.465231
A araliya,0.13,0.42646,0.33333,0.632758,0.422675,0.493376,0.452076,0.588315,0.652030,0.669874,0.388715,0.512362,0.397742,0.457349,0.511578,0.658797,0.569071,0.634350,0.489588
A araliya,0.19722,0.5194,0.66506,0.634783,0.500683,0.522895,0.490704,0.742000,0.638270,0.910957,0.462864,0.613713,0.634508,0.639554,0.568835,0.754171,0.524607,0.804030,0.488073
A araliya,0.14583,0.43376,0.40202,0.539388,0.449946,0.592550,0.358308,0.712176,0.606510,0.793660,0.398895,0.518428,0.491952,0.416025,0.527528,0.665750,0.537977,0.773237,0.473632
A araliya,0.135,0.43009,0.38095,0.567972,0.442696,0.528506,0.449239,0.727166,0.617263,0.730405,0.445446,0.524650,0.515890,0.432562,0.502418,0.672765,0.557890,0.587382,0.524678
A araliya,0.175,0.45743,0.38447,0.633901,0.419281,0.508343,0.469033,0.735035,0.693856,0.886244,0.434346,0.546371,0.619371,0.465492,0.461498,0.762477,0.529040,0.659439,0.505341
A araliya,0.11563,0.48408,0.38,0.656267,0.401353,0.491447,0.417361,0.766805,0.488856,0.634849,0.491286,0.548796,0.436506,0.412973,0.559180,0.716247,0.525263,0.639430,0.512414
A araliya,0.12917,0.48864,0.49013,0.604437,0.389122,0.500494,0.398423,0.571600,0.538137,0.479438,0.377312,0.528739,0.440768,0.473322,0.438308,0.605147,0.535973,0.658068,0.461721
A araliya,0.1425,0.46382,0.34667,0.590862,0.453118,0.528506,0.436396,0.578436,0.608280,0.597525,0.402134,0.679805,0.402952,0.453977,0.492264,0.701472,0.508606,0.712051,0.552266
A araliya,0.12885,0.55614,0.48267,0.685190,0.473539,0.507751,0.427860,0.661250,0.526077,0.515388,0.392157,0.468839,0.445193,0.475917,0.467076,0.740515,0.499147,0.611988,0.511747
A araliya,0.18929,0.52837,0.88889,0.648890,0.504861,0.517349,0.472664,0.756538,0.599075,0.925745,0.382697,0.664363,0.668054,0.615779,0.457615,0.772613,0.522891,0.803440,0.470779
A araliya,0.43333,0.65714,0.76098,0.601290,0.440107,0.516574,0.427860,0.651500,0.699691,0.764054,0.451376,0.610400,0.776516,0.507224,0.518064,0.798739,0.547011,0.672221,0.456435
A araliya,0.17083,0.59619,0.42857,0.630609,0.393325,0.469209,0.459769,0.673793,0.578117,0.842021,0.416046,0.588225,0.592212,0.447307,0.461498,0.780625,0.505980,0.731925,0.511479
A araliya,0.14,0.57099,0.84953,0.539388,0.454079,0.490689,0.382724,0.756538,0.713430,0.907357,0.369075,0.613605,0.534079,0.445542,0.459970,0.764788,0.524800,0.803387,0.468087
A araliya,0.18929,0.48338,0.27891,0.776634,0.580778,0.536704,0.479844,0.784599,0.688713,0.887005,0.515943,0.621092,0.571630,0.614309,0.524279,0.738985,0.588572,0.789377,0.477149
A araliya,0.18269,0.54423,0.43116,0.633090,0.484051,0.502770,0.434607,0.678821,0.730554,0.868135,0.430499,0.623624,0.611789,0.563406,0.523343,0.776442,0.595809,0.794744,0.509867
A araliya,0.12222,0.50037,0.43605,0.736907,0.577287,0.512781,0.373580,0.722714,0.783337,0.629569,0.377312,0.566700,0.505328,0.465287,0.559180,0.701639,0.620448,0.658068,0.528296
A araliya,0.2,0.49389,0.31973,0.719595,0.546721,0.483632,0.477318,0.680406,0.643389,0.858584,0.421375,0.553760,0.552150,0.436819,0.595403,0.803508,0.512992,0.680326,0.469842
A araliya,0.2125,0.44329,0.31579,0.622296,0.438694,0.524194,0.359063,0.668445,0.653945,0.513627,0.363706,0.585845,0.563907,0.482619,0.519349,0.657485,0.537977,0.718350,0.501976
A araliya,0.20682,0.52745,0.66452,0.628375,0.516608,0.483795,0.499657,0.709662,0.636681,0.830005,0.519248,0.718840,0.646295,0.552549,0.499463,0.859007,0.547011,0.762351,0.510782
A araliya,0.32143,0.61869,0.73913,0.640944,0.438215,0.537146,0.426030,0.682943,0.699691,0.817771,0.415948,0.516015,0.692301,0.499107,0.542239,0.731326,0.540235,0.745711,0.473620
A araliya,0.16071,0.52523,0.40392,0.604437,0.434100,0.494821,0.360056,0.647402,0.517585,0.606977,0.380272,0.461924,0.500397,0.485120,0.491657,0.773071,0.478407,0.603414,0.542770
A araliya,0.22,0.57971,0.73333,0.648890,0.504861,0.516574,0.430332,0.749743,0.659747,0.514734,0.430754,0.673285,0.565294,0.451844,0.518064,0.807984,0.507093,0.745711,0.481157
A araliya,0.175,0.45743,0.38447,0.633901,0.419281,0.508343,0.469033,0.735035,0.693856,0.886244,0.434346,0.546371,0.619371,0.465492,0.461498,0.762477,0.529040,0.659439,0.505341
A araliya,0.15278,0.45975,0.37674,0.539388,0.423245,0.533104,0.381045,0.574668,0.613305,0.796091,0.411871,0.664110,0.492704,0.469284,0.527528,0.665750,0.542481,0.672127,0.471533
A araliya,0.12667,0.43043,0.37908,0.601735,0.452677,0.592452,0.394746,0.751222,0.666259,0.648993,0.453753,0.679805,0.439187,0.430938,0.540677,0.708823,0.530901,0.712051,0.520330
A araliya,0.14,0.57099,0.84953,0.539388,0.454079,0.490689,0.382724,0.756538,0.713430,0.907357,0.369075,0.613605,0.534079,0.445542,0.459970,0.764788,0.524800,0.803387,0.468087
A araliya,0.21111,0.50842,0.39063,0.641158,0.469409,0.550952,0.440668,0.710472,0.730554,0.891219,0.440557,0.623624,0.581847,0.626675,0.579550,0.776442,0.545812,0.794744,0.506768
A araliya,0.14342,0.46577,0.37049,0.683796,0.502239,0.572594,0.413676,0.779021,0.658638,0.691416,0.433200,0.556044,0.491153,0.474234,0.518091,0.686984,0.585598,0.690645,0.520918
A araliya,0.125,0.48421,0.31892,0.719695,0.443379,0.517934,0.381290,0.754347,0.765059,0.674567,0.397889,0.580517,0.501117,0.437707,0.555677,0.748513,0.649962,0.670025,0.506115
A araliya,0.16,0.49006,0.50333,0.609172,0.420096,0.533104,0.406546,0.562299,0.557435,0.457625,0.334851,0.544024,0.492331,0.454540,0.494518,0.618255,0.535973,0.666667,0.477466
A araliya,0.22812,0.50906,0.49128,0.625893,0.508313,0.522895,0.499710,0.756538,0.628082,0.937295,0.448803,0.609539,0.659339,0.652487,0.550272,0.748513,0.529040,0.804030,0.490687
A araliya,0.13214,0.43947,0.31111,0.539643,0.445642,0.453316,0.440088,0.732313,0.771649,0.744705,0.362441,0.532225,0.471309,0.405180,0.515366,0.723747,0.590576,0.587382,0.440751
A araliya,0.15625,0.45192,0.44792,0.528105,0.403978,0.506471,0.373559,0.518197,0.565887,0.751780,0.382132,0.502725,0.472623,0.453819,0.481048,0.665750,0.535973,0.654960,0.481938
A araliya,0.16875,0.48729,0.28571,0.726762,0.537288,0.485647,0.474886,0.680406,0.711397,0.879548,0.421375,0.618691,0.577292,0.439187,0.595403,0.803508,0.545121,0.724408,0.477902
A araliya,0.175,0.60018,0.52823,0.587479,0.384761,0.484176,0.417708,0.735035,0.575738,0.895733,0.445849,0.585522,0.555759,0.475677,0.461922,0.771749,0.506360,0.759148,0.495607
A araliya,0.12188,0.53414,0.40909,0.578066,0.394949,0.488417,0.405860,0.829561,0.509644,0.509274,0.395686,0.483727,0.424234,0.444566,0.457104,0.611678,0.517274,0.628083,0.522002
A araliya,0.1375,0.47742,0.30612,0.553098,0.542200,0.517237,0.367097,0.650093,0.611829,0.644893,0.432339,0.508867,0.449247,0.415163,0.559180,0.651903,0.576094,0.666550,0.575724
A araliya,0.2,0.49389,0.31973,0.719595,0.546721,0.483632,0.477318,0.680406,0.643389,0.858584,0.421375,0.553760,0.552150,0.436819,0.595403,0.803508,0.512992,0.680326,0.469842
A araliya,0.14167,0.57622,0.77778,0.541293,0.393508,0.511329,0.377660,0.677055,0.736324,0.730516,0.430499,0.628585,0.420185,0.422747,0.468230,0.776442,0.525753,0.794744,0.479847
A araliya,0.13125,0.46941,0.37576,0.581243,0.509051,0.560110,0.430673,0.717213,0.633796,0.660530,0.410982,0.668760,0.472487,0.416015,0.490183,0.645066,0.567728,0.720674,0.550821
A araliya,0.22812,0.50831,0.87729,0.595311,0.472780,0.476971,0.459849,0.677055,0.636681,0.830005,0.517018,0.652447,0.646295,0.552549,0.496104,0.859007,0.547011,0.779086,0.495123
A araliya,0.16071,0.52523,0.40392,0.604437,0.434100,0.494821,0.360056,0.647402,0.517585,0.606977,0.380272,0.461924,0.500397,0.485120,0.491657,0.773071,0.478407,0.603414,0.542770
A araliya,0.13269,0.47169,0.36216,0.681723,0.460404,0.533104,0.378308,0.592882,0.775609,0.733492,0.399901,0.628672,0.474446,0.428142,0.559180,0.658797,0.597905,0.682650,0.509447
A araliya,0.145,0.43765,0.24341,0.483269,0.460627,0.472565,0.372070,0.757342,0.493299,0.672255,0.344378,0.524650,0.392591,0.425270,0.491657,0.651903,0.483058,0.595358,0.457442
A araliya,0.20455,0.46466,0.26601,0.726762,0.537288,0.521070,0.432503,0.766547,0.729230,0.836410,0.420875,0.634097,0.509816,0.575274,0.587453,0.740515,0.573315,0.678464,0.496266
A araliya,0.2,0.49782,0.55398,0.696977,0.522949,0.550415,0.383968,0.738874,0.736324,0.889989,0.328458,0.635224,0.618839,0.588858,0.472713,0.776442,0.558265,0.794744,0.467583
A araliya,0.19722,0.5194,0.66506,0.634783,0.500683,0.522895,0.490704,0.742000,0.638270,0.910957,0.462864,0.613713,0.634508,0.639554,0.568835,0.754171,0.524607,0.804030,0.488073
A araliya,0.14583,0.43376,0.40202,0.539388,0.449946,0.592550,0.358308,0.712176,0.606510,0.793660,0.398895,0.518428,0.491952,0.416025,0.527528,0.665750,0.537977,0.773237,0.473632
A araliya,0.19444,0.46365,0.58681,0.612852,0.454768,0.522895,0.490704,0.742000,0.713430,0.910082,0.382667,0.613605,0.631189,0.652487,0.465773,0.764788,0.547435,0.836009,0.474208
A araliya,0.135,0.43009,0.38095,0.567972,0.442696,0.528506,0.449239,0.727166,0.617263,0.730405,0.445446,0.524650,0.515890,0.432562,0.502418,0.672765,0.557890,0.587382,0.524678
A araliya,0.12,0.37322,0.72222,0.558378,0.415948,0.565182,0.475169,0.716656,0.487395,0.646896,0.431744,0.531335,0.488705,0.397971,0.471986,0.701472,0.503746,0.589135,0.521966
A araliya,0.175,0.60018,0.52823,0.587479,0.384761,0.484176,0.417708,0.735035,0.575738,0.895733,0.445849,0.585522,0.555759,0.475677,0.461922,0.771749,0.506360,0.759148,0.495607
A araliya,0.125,0.53631,0.44872,0.624794,0.442696,0.555210,0.393704,0.755472,0.534846,0.531779,0.361191,0.469251,0.479855,0.436974,0.516666,0.618255,0.526465,0.628083,0.507313
A araliya,0.18571,0.48514,0.29396,0.758021,0.554662,0.486393,0.423154,0.784092,0.749383,0.832861,0.365973,0.643997,0.552384,0.491290,0.569892,0.751042,0.559965,0.761660,0.475755
A araliya,0.10833,0.42222,0.31282,0.687527,0.442696,0.501785,0.382062,0.528292,0.794317,0.666520,0.345533,0.525291,0.388973,0.414041,0.499395,0.694194,0.578196,0.644969,0.475420
A araliya,0.175,0.56309,0.49155,0.640944,0.504491,0.490689,0.401568,0.756538,0.628082,0.878357,0.460022,0.609539,0.538818,0.444924,0.550272,0.737353,0.524607,0.770154,0.491711
A araliya,0.12143,0.45237,0.33757,0.606597,0.514950,0.479537,0.372807,0.812296,0.606436,0.683208,0.434463,0.536855,0.528706,0.497254,0.504903,0.611678,0.532187,0.838104,0.506903
A araliya,0.17083,0.59619,0.42857,0.630609,0.393325,0.469209,0.459769,0.673793,0.578117,0.842021,0.416046,0.588225,0.592212,0.447307,0.461498,0.780625,0.505980,0.731925,0.511479
A araliya,0.21,0.51582,0.34524,0.749863,0.548032,0.488417,0.409723,0.668215,0.749383,0.605645,0.408268,0.643997,0.539073,0.481936,0.585398,0.751042,0.559965,0.769902,0.475755
A araliya,0.20313,0.55091,0.90417,0.659711,0.488668,0.492200,0.472318,0.798108,0.713430,0.681204,0.398905,0.618600,0.548830,0.452911,0.452860,0.773071,0.534177,0.818606,0.480207
A araliya,0.13056,0.46535,0.4,0.599457,0.489355,0.517934,0.470655,0.558528,0.774442,0.667615,0.432980,0.564712,0.492412,0.434039,0.563225,0.751042,0.639209,0.670346,0.569261
A araliya,0.26,0.54302,0.8225,0.640357,0.522949,0.525129,0.438523,0.682943,0.686725,0.909328,0.420375,0.588561,0.674840,0.565324,0.589796,0.785814,0.603200,0.827552,0.491711
A araliya,0.175,0.45743,0.38447,0.633901,0.419281,0.508343,0.469033,0.735035,0.693856,0.886244,0.434346,0.546371,0.619371,0.465492,0.461498,0.762477,0.529040,0.659439,0.505341
A araliya,0.2275,0.54498,0.47887,0.613828,0.467028,0.550952,0.465419,0.709662,0.696481,0.917208,0.432685,0.628672,0.608247,0.542982,0.595403,0.748513,0.565395,0.676240,0.520499
A araliya,0.13472,0.45041,0.31839,0.586484,0.447796,0.514724,0.410821,0.659512,0.651038,0.689111,0.469628,0.629050,0.421662,0.462467,0.496581,0.694194,0.564978,0.688954,0.532943
A araliya,0.18676,0.5,0.41181,0.648616,0.484051,0.526912,0.440668,0.717433,0.730554,0.884819,0.430499,0.623624,0.611789,0.645885,0.526571,0.776442,0.559965,0.794744,0.515697
A araliya,0.21786,0.46024,0.8,0.618132,0.512179,0.524383,0.439893,0.763370,0.682360,0.937295,0.511329,0.575220,0.659339,0.610556,0.498934,0.738985,0.577800,0.831702,0.450157
A araliya,0.25,0.50344,0.27665,0.633090,0.436366,0.546014,0.469033,0.763370,0.694189,0.877339,0.434346,0.580517,0.723725,0.569538,0.465773,0.767870,0.565395,0.788026,0.509867
A araliya,0.43333,0.65714,0.76098,0.601290,0.440107,0.516574,0.427860,0.651500,0.699691,0.764054,0.451376,0.610400,0.776516,0.507224,0.518064,0.798739,0.547011,0.672221,0.456435
A araliya,0.14583,0.43376,0.40202,0.539388,0.449946,0.592550,0.358308,0.712176,0.606510,0.793660,0.398895,0.518428,0.491952,0.416025,0.527528,0.665750,0.537977,0.773237,0.473632
A araliya,0.26,0.53846,1,0.785056,0.550951,0.490386,0.457422,0.749743,0.716393,0.570279,0.402483,0.672833,0.568447,0.450184,0.458223,0.701675,0.560758,0.736877,0.471699
A araliya,0.315,0.58772,0.84444,0.574282,0.436366,0.546014,0.431305,0.763370,0.661693,0.851475,0.416019,0.607399,0.713607,0.569538,0.545000,0.738985,0.529040,0.788026,0.462989
A araliya,0.23125,0.52254,0.40194,0.614908,0.437931,0.515604,0.406582,0.759573,0.730554,0.917208,0.415959,0.623624,0.601423,0.520366,0.547471,0.776442,0.547011,0.794744,0.466941
A araliya,0.22,0.5598,0.35444,0.639387,0.580778,0.555645,0.469033,0.770239,0.687962,0.906725,0.527931,0.605101,0.597752,0.511111,0.477973,0.762477,0.560758,0.780720,0.493633
A araliya,0.2375,0.53962,0.85652,0.640357,0.482054,0.525523,0.439893,0.682943,0.644747,0.931284,0.482689,0.618448,0.683570,0.568025,0.556108,0.754171,0.554985,0.758175,0.491711
A araliya,0.10625,0.43899,0.25833,0.529865,0.398583,0.499400,0.391505,0.578055,0.431105,0.573300,0.411620,0.518428,0.493983,0.414989,0.466502,0.679842,0.505980,0.705110,0.449611
A araliya,0.2275,0.54498,0.47887,0.613828,0.467028,0.550952,0.465419,0.709662,0.696481,0.917208,0.432685,0.628672,0.608247,0.542982,0.595403,0.748513,0.565395,0.676240,0.520499
A araliya,0.11875,0.42768,0.29365,0.561790,0.402879,0.512781,0.418888,0.505737,0.750807,0.695704,0.398249,0.623622,0.456551,0.460549,0.567819,0.679842,0.656267,0.678744,0.455354
A araliya,0.1875,0.51384,0.61738,0.632276,0.490574,0.521863,0.414888,0.669349,0.713430,0.914768,0.469559,0.623624,0.669654,0.566139,0.534624,0.764788,0.595809,0.770595,0.491711
A araliya,0.15278,0.45975,0.37674,0.539388,0.423245,0.533104,0.381045,0.574668,0.613305,0.796091,0.411871,0.664110,0.492704,0.469284,0.527528,0.665750,0.542481,0.672127,0.471533
Br-Hansika,0.07,0.33448,0.28,0.516177,0.508661,0.453667,0.428268,0.558772,0.772657,0.671013,0.384744,0.459525,0.529509,0.412811,0.690683,0.598662,0.541226,0.483695,0.523848
Br-Hansika,0.11667,0.34873,0.6875,0.597239,0.502436,0.545804,0.481836,0.575329,0.792409,0.719944,0.430806,0.533724,0.616599,0.442663,0.628513,0.651239,0.583833,0.512893,0.586758
Br-Hansika,0.086111,0.34472,0.31628,0.545245,0.455412,0.535655,0.478665,0.567261,0.621532,0.742603,0.414072,0.475643,0.644480,0.463836,0.590620,0.679530,0.541627,0.486562,0.454912
Br-Hansika,0.17692,0.37068,0.40864,0.679874,0.487784,0.683313,0.477467,0.841965,0.737393,0.701573,0.553271,0.585145,0.733264,0.481619,0.572134,0.737764,0.542064,0.611953,0.518340
Br-Hansika,0.13382,0.38235,0.16406,0.621325,0.531143,0.557195,0.437305,0.687903,0.787267,0.834679,0.444260,0.589612,0.758981,0.484826,0.682837,0.732231,0.601762,0.675536,0.553407
Br-Hansika,0.105,0.31426,0.13542,0.616843,0.508641,0.677126,0.418139,0.706413,0.759931,0.777582,0.479752,0.594399,0.701546,0.451875,0.671979,0.704563,0.619782,0.611837,0.483106
Br-Hansika,0.1,0.21491,1,0.538787,0.530490,0.517237,0.379325,0.667469,0.743809,0.670952,0.517053,0.718734,0.562854,0.501745,0.595403,0.866400,0.614079,0.669405,0.573133
Br-Hansika,0.12083,0.44156,0.41954,0.570469,0.467741,0.498623,0.433481,0.546370,0.753723,0.613631,0.489505,0.634983,0.482396,0.516806,0.561502,0.825034,0.656208,0.600863,0.487407
